2025-12-17 16:38:33,488 - INFO - 尝试连接服务器: 121.36.81.195:7709
2025-12-17 16:38:33,703 - INFO - 成功连接服务器: 121.36.81.195:7709
2025-12-17 16:39:54,782 - INFO - 成功获取301172的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:39:54,866 - INFO - 成功获取300645的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:39:54,945 - INFO - 成功获取300955的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:39:55,020 - INFO - 成功获取300994的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:39:55,099 - INFO - 成功获取301389的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:39:55,183 - INFO - 成功获取301183的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:39:55,271 - INFO - 成功获取301488的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:39:55,361 - INFO - 成功获取300389的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-17 16:39:55,695 - INFO - 成功获取300797的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:39:55,769 - INFO - 成功获取301526的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:39:55,841 - INFO - 成功获取300394的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:39:55,921 - INFO - 成功获取301123的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:39:55,994 - INFO - 成功获取300491的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:39:56,072 - INFO - 成功获取301257的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:39:56,155 - INFO - 成功获取300955的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:39:56,236 - INFO - 成功获取301177的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:39:56,310 - INFO - 成功获取301378的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:56,385 - INFO - 成功获取300450的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:56,465 - INFO - 成功获取301326的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:39:56,552 - INFO - 成功获取300950的K线数据，耗时: 0.06秒, 记录数: 253
2025-12-17 16:39:56,650 - INFO - 成功获取300324的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:39:56,729 - INFO - 成功获取301193的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:56,801 - INFO - 成功获取301031的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:56,873 - INFO - 成功获取300465的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:39:56,946 - INFO - 成功获取300237的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:39:57,028 - INFO - 成功获取300486的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:39:57,108 - INFO - 成功获取300092的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:39:57,210 - INFO - 成功获取300277的K线数据，耗时: 0.08秒, 记录数: 252
2025-12-17 16:39:57,285 - INFO - 成功获取300801的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:39:57,619 - INFO - 成功获取300827的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-17 16:39:57,698 - INFO - 成功获取300410的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:57,781 - INFO - 成功获取300478的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:39:57,861 - INFO - 成功获取300997的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:39:57,972 - INFO - 成功获取300619的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:58,053 - INFO - 成功获取300450的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:39:58,129 - INFO - 成功获取300772的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:58,205 - INFO - 成功获取300331的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:58,283 - INFO - 成功获取300539的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:58,359 - INFO - 成功获取300390的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:58,437 - INFO - 成功获取301225的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:58,513 - INFO - 成功获取301608的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:58,632 - INFO - 成功获取300476的K线数据，耗时: 0.10秒, 记录数: 260
2025-12-17 16:39:58,710 - INFO - 成功获取300763的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:39:58,783 - INFO - 成功获取301538的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:39:58,863 - INFO - 成功获取301000的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:39:58,941 - INFO - 成功获取301076的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:39:59,025 - INFO - 成功获取300528的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:39:59,106 - INFO - 成功获取301489的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:39:59,188 - INFO - 成功获取301139的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:39:59,265 - INFO - 成功获取300852的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:39:59,347 - INFO - 成功获取301123的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:39:59,425 - INFO - 成功获取301600的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:39:59,511 - INFO - 成功获取301377的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:39:59,597 - INFO - 成功获取300252的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:39:59,674 - INFO - 成功获取300004的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:39:59,754 - INFO - 成功获取300475的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:39:59,835 - INFO - 成功获取300697的K线数据，耗时: 0.07秒, 记录数: 257
2025-12-17 16:39:59,916 - INFO - 成功获取300457的K线数据，耗时: 0.06秒, 记录数: 257
2025-12-17 16:40:00,018 - INFO - 成功获取300661的K线数据，耗时: 0.06秒, 记录数: 257
2025-12-17 16:40:00,100 - INFO - 成功获取301150的K线数据，耗时: 0.07秒, 记录数: 257
2025-12-17 16:40:00,180 - INFO - 成功获取301125的K线数据，耗时: 0.07秒, 记录数: 257
2025-12-17 16:40:00,264 - INFO - 成功获取300043的K线数据，耗时: 0.06秒, 记录数: 257
2025-12-17 16:40:00,341 - INFO - 成功获取300209的K线数据，耗时: 0.06秒, 记录数: 255
2025-12-17 16:40:00,421 - INFO - 成功获取300959的K线数据，耗时: 0.07秒, 记录数: 252
2025-12-17 16:40:00,500 - INFO - 成功获取300049的K线数据，耗时: 0.06秒, 记录数: 257
2025-12-17 16:40:00,586 - INFO - 成功获取300004的K线数据，耗时: 0.07秒, 记录数: 257
2025-12-17 16:40:00,673 - INFO - 成功获取300013的K线数据，耗时: 0.07秒, 记录数: 257
2025-12-17 16:40:00,753 - INFO - 成功获取301307的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:40:00,830 - INFO - 成功获取300007的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:40:00,920 - INFO - 成功获取300969的K线数据，耗时: 0.08秒, 记录数: 258
2025-12-17 16:40:01,003 - INFO - 成功获取301008的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:40:01,080 - INFO - 成功获取301413的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:40:01,154 - INFO - 成功获取301421的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:40:01,231 - INFO - 成功获取301013的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:40:01,310 - INFO - 成功获取301222的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:40:01,398 - INFO - 成功获取300126的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:40:01,477 - INFO - 成功获取300507的K线数据，耗时: 0.06秒, 记录数: 255
2025-12-17 16:40:01,561 - INFO - 成功获取301042的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:01,637 - INFO - 成功获取301446的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:01,726 - INFO - 成功获取300993的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:40:01,803 - INFO - 成功获取301043的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:40:01,882 - INFO - 成功获取301379的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:40:01,961 - INFO - 成功获取300111的K线数据，耗时: 0.06秒, 记录数: 249
2025-12-17 16:40:02,035 - INFO - 成功获取300250的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:40:02,115 - INFO - 成功获取301086的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:40:02,194 - INFO - 成功获取300539的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:40:02,280 - INFO - 成功获取301319的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:40:02,354 - INFO - 成功获取300836的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:40:02,430 - INFO - 成功获取300115的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:40:02,511 - INFO - 成功获取300604的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:40:02,581 - INFO - 成功获取301629的K线数据，耗时: 0.06秒, 记录数: 142
2025-12-17 16:40:02,667 - INFO - 成功获取301421的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:40:02,743 - INFO - 成功获取300270的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:02,868 - INFO - 成功获取300666的K线数据，耗时: 0.11秒, 记录数: 260
2025-12-17 16:40:02,962 - INFO - 成功获取301209的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:40:03,041 - INFO - 成功获取300854的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:03,118 - INFO - 成功获取301148的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:03,199 - INFO - 成功获取300818的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:40:03,276 - INFO - 成功获取301137的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:03,349 - INFO - 成功获取300080的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:40:03,431 - INFO - 成功获取300904的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:40:03,510 - INFO - 成功获取300948的K线数据，耗时: 0.06秒, 记录数: 254
2025-12-17 16:40:03,590 - INFO - 成功获取301518的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:40:03,663 - INFO - 成功获取300250的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:40:03,736 - INFO - 成功获取300368的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:40:03,814 - INFO - 成功获取300593的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:04,146 - INFO - 成功获取300432的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:04,220 - INFO - 成功获取300786的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:04,310 - INFO - 成功获取301308的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:40:04,388 - INFO - 成功获取300464的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:04,465 - INFO - 成功获取300893的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:04,551 - INFO - 成功获取301617的K线数据，耗时: 0.07秒, 记录数: 220
2025-12-17 16:40:04,631 - INFO - 成功获取301137的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:04,708 - INFO - 成功获取300955的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:04,801 - INFO - 成功获取300963的K线数据，耗时: 0.08秒, 记录数: 265
2025-12-17 16:40:04,879 - INFO - 成功获取301292的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:04,957 - INFO - 成功获取300512的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:05,036 - INFO - 成功获取300820的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:05,122 - INFO - 成功获取300692的K线数据，耗时: 0.07秒, 记录数: 261
2025-12-17 16:40:05,200 - INFO - 成功获取300877的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:05,293 - INFO - 成功获取301120的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-17 16:40:05,381 - INFO - 成功获取300260的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:40:05,476 - INFO - 成功获取301323的K线数据，耗时: 0.08秒, 记录数: 254
2025-12-17 16:40:05,572 - INFO - 成功获取300935的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-17 16:40:05,660 - INFO - 成功获取301013的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:40:05,748 - INFO - 成功获取300779的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:05,828 - INFO - 成功获取300127的K线数据，耗时: 0.06秒, 记录数: 254
2025-12-17 16:40:05,910 - INFO - 成功获取301246的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:05,998 - INFO - 成功获取300950的K线数据，耗时: 0.07秒, 记录数: 255
2025-12-17 16:40:06,081 - INFO - 成功获取301365的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:06,160 - INFO - 成功获取300111的K线数据，耗时: 0.06秒, 记录数: 255
2025-12-17 16:40:06,237 - INFO - 成功获取300141的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:06,317 - INFO - 成功获取300611的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:06,400 - INFO - 成功获取301563的K线数据，耗时: 0.07秒, 记录数: 28
2025-12-17 16:40:06,473 - INFO - 成功获取300588的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:06,550 - INFO - 成功获取300300的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:40:06,625 - INFO - 成功获取300389的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:06,705 - INFO - 成功获取300120的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:40:07,057 - INFO - 成功获取300626的K线数据，耗时: 0.12秒, 记录数: 264
2025-12-17 16:40:07,184 - INFO - 成功获取300270的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:40:07,265 - INFO - 成功获取301292的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:07,340 - INFO - 成功获取301232的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:07,415 - INFO - 成功获取301468的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:07,504 - INFO - 成功获取300179的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:40:07,582 - INFO - 成功获取301158的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:07,715 - INFO - 成功获取300948的K线数据，耗时: 0.12秒, 记录数: 260
2025-12-17 16:40:07,794 - INFO - 成功获取300557的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:07,876 - INFO - 成功获取301231的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:07,951 - INFO - 成功获取301563的K线数据，耗时: 0.06秒, 记录数: 31
2025-12-17 16:40:08,030 - INFO - 成功获取300675的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:08,119 - INFO - 成功获取301289的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:40:08,204 - INFO - 成功获取301231的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:40:08,286 - INFO - 成功获取301262的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:08,371 - INFO - 成功获取301010的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:40:08,449 - INFO - 成功获取300528的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:08,516 - INFO - 成功获取301584的K线数据，耗时: 0.05秒, 记录数: 36
2025-12-17 16:40:08,588 - INFO - 成功获取300520的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:08,668 - INFO - 成功获取300455的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:08,746 - INFO - 成功获取300903的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:08,826 - INFO - 成功获取300128的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:40:08,908 - INFO - 成功获取300475的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:40:08,986 - INFO - 成功获取301097的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:09,062 - INFO - 成功获取300300的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:09,143 - INFO - 成功获取300111的K线数据，耗时: 0.07秒, 记录数: 254
2025-12-17 16:40:09,228 - INFO - 成功获取300358的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:09,309 - INFO - 成功获取300589的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:09,387 - INFO - 成功获取300163的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:09,466 - INFO - 成功获取300128的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:09,563 - INFO - 成功获取300964的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:09,644 - INFO - 成功获取301315的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:09,727 - INFO - 成功获取301333的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:09,804 - INFO - 成功获取300438的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:09,885 - INFO - 成功获取300745的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:40:09,966 - INFO - 成功获取301231的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:10,053 - INFO - 成功获取300071的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:40:10,129 - INFO - 成功获取301122的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:10,204 - INFO - 成功获取300204的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:10,279 - INFO - 成功获取300300的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:40:10,354 - INFO - 成功获取300402的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:10,431 - INFO - 成功获取300848的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:40:10,516 - INFO - 成功获取300455的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:40:10,592 - INFO - 成功获取300062的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:10,668 - INFO - 成功获取301136的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:10,750 - INFO - 成功获取300591的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:40:10,834 - INFO - 成功获取301024的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:40:10,931 - INFO - 成功获取301361的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:40:11,006 - INFO - 成功获取300444的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:40:11,082 - INFO - 成功获取300669的K线数据，耗时: 0.06秒, 记录数: 265
